id,Name,Univ,Year,Country,Title,Advisor,Students
155632,Francesco  Cellarosi,Princeton University,2011,UnitedStates,Limit theorems for theta sums via renormalization and homogeneous dynamics,['10481'],[]
40867,Nikolai I. Chernov,Lomonosov Moscow State University,1984,Russia,Ergodicity and Entropy in Billiards,['10481'],"['171440', '175165', '188331', '88854', '175164', '30831', '54842']"
34126,Luca  De Sanctis,Princeton University,2005,UnitedStates,Structural Approaches to Spin Glasses and Optimizatin Problems,['10481'],[]
14863,Dmitry  Dolgopyat,Princeton University,1997,UnitedStates,On Statistical Properties Of Geodesic Flows On Negatively Curved Surfaces,['10481'],"['191932', '183247', '150217', '183248']"
137239,Akhtam A. Dzhalilov,,,None,Thermodynamic Formalism for Systems of Statistical Mechanics and Small Perturbations of One Dim. Maps,['10481'],[]
246185,Ilya  Goldsheid,,,None,,['10481'],[]
196344,Andrey Olegovich Golosov,,,None,,['10481'],[]
143707,Boris Markovich Gurevich,Lomonosov Moscow State University,1965,Russia,,['10481'],[]
252215,In-Jee  Jeong,Princeton University,2017,UnitedStates,Dynamics of the Incompressible Euler Equations at Critical Regularity,['10481'],[]
28158,Svetlana Yakovlevna Jitomirskaya,Lomonosov Moscow State University,1991,Russia,Spectral and Statistical Properties of Lattice Hamiltonians,['10481'],"['234499', '38862', '59526', '174912', '174913', '242548', '40999', '242549']"
10482,Anatole Boris Katok,Lomonosov Moscow State University,1968,Russia,Applications of the Method of Approximation of Dynamical Systems by Periodic Transformations to Ergodic Theory,['10481'],"['223334', '15003', '10488', '88394', '26730', '10485', '238130', '209414', '240135', '10484', '59735', '109187', '188830', '59723', '44963', '10483', '253104', '59732', '191595', '44948', '59725', '38159', '89174', '110277', '30574', '17411', '10487', '25445', '240782', '209415', '15875', '156771', '215283', '29444', '90768', '209282', '179117', '147566', '263759', '59729', '186303', '48197', '10486', '241447']"
